Env.x,ID,Year.x,Loc.x,Pedigree.x,Year.y,Ismean.x,NUID,EID,P1,P2
2015_NYH2,2015_NYH2_B119/PHZ51,2015,NYH2,B119/PHZ51,2015,36.23249364,9722,34,B119,PHZ51
2015_OHH1,2015_OHH1_B119/PHZ51,2015,OHH1,B119/PHZ51,2015,189.876923,10313,36,B119,PHZ51
2015_DEH1,2015_DEH1_B14A/C103,2015,DEH1,B14A/C103,2015,141.54071,5226,21,B14A,C103
2015_ILH1,2015_ILH1_B14A/C103,2015,ILH1,B14A/C103,2015,93.83626707,5830,23,B14A,C103
2015_INH1,2015_INH1_B14A/C103,2015,INH1,B14A/C103,2015,109.6158652,6146,24,B14A,C103
2015_KSH1,2015_KSH1_B14A/C103,2015,KSH1,B14A/C103,2015,62.80593471,6501,25,B14A,C103
2015_MNH1,2015_MNH1_B14A/C103,2015,MNH1,B14A/C103,2015,126.0615621,6866,26,B14A,C103
2015_MOH1,2015_MOH1_B14A/C103,2015,MOH1,B14A/C103,2015,28.47070855,7193,27,B14A,C103
2015_MOH2,2015_MOH2_B14A/C103,2015,MOH2,B14A/C103,2015,66.01596586,7569,28,B14A,C103
2015_NEH1,2015_NEH1_B14A/C103,2015,NEH1,B14A/C103,2015,58.49362973,8291,30,B14A,C103
2015_NEH2,2015_NEH2_B14A/C103,2015,NEH2,B14A/C103,2015,97.92053808,8637,31,B14A,C103
2015_NEH3,2015_NEH3_B14A/C103,2015,NEH3,B14A/C103,2015,89.57775619,9001,32,B14A,C103
2015_NEH4,2015_NEH4_B14A/C103,2015,NEH4,B14A/C103,2015,33.4798715,9351,33,B14A,C103
2015_NYH2,2015_NYH2_B14A/C103,2015,NYH2,B14A/C103,2015,89.53339544,9723,34,B14A,C103
2015_NYH3,2015_NYH3_B14A/C103,2015,NYH3,B14A/C103,2015,85.324682,10030,35,B14A,C103
2015_OHH1,2015_OHH1_B14A/C103,2015,OHH1,B14A/C103,2015,135.9986813,10314,36,B14A,C103
2015_ONH1,2015_ONH1_B14A/C103,2015,ONH1,B14A/C103,2015,136.0578476,10667,37,B14A,C103
2015_ONH2,2015_ONH2_B14A/C103,2015,ONH2,B14A/C103,2015,139.115259,10964,38,B14A,C103
2014_ILH1,2014_ILH1_B14A/H95,2014,ILH1,B14A/H95,2014,178.0433597,1970,7,B14A,H95
2014_INH1,2014_INH1_B14A/H95,2014,INH1,B14A/H95,2014,168.2303401,2206,8,B14A,H95
2014_MNH1,2014_MNH1_B14A/H95,2014,MNH1,B14A/H95,2014,96.46570873,2442,9,B14A,H95
2014_MOH1,2014_MOH1_B14A/H95,2014,MOH1,B14A/H95,2014,104.2645796,2678,10,B14A,H95
2014_MOH2,2014_MOH2_B14A/H95,2014,MOH2,B14A/H95,2014,166.9165548,2925,11,B14A,H95
2014_NEH1,2014_NEH1_B14A/H95,2014,NEH1,B14A/H95,2014,90.00192449,3168,12,B14A,H95
2014_NEH2,2014_NEH2_B14A/H95,2014,NEH2,B14A/H95,2014,77.78781834,3413,13,B14A,H95
2014_NYH2,2014_NYH2_B14A/H95,2014,NYH2,B14A/H95,2014,171.6924027,3877,15,B14A,H95
2014_WIH1,2014_WIH1_B14A/H95,2014,WIH1,B14A/H95,2014,201.8856015,5009,20,B14A,H95
2015_DEH1,2015_DEH1_B14A/H95,2015,DEH1,B14A/H95,2015,145.124125,5227,21,B14A,H95
2015_ILH1,2015_ILH1_B14A/H95,2015,ILH1,B14A/H95,2015,125.2735312,5831,23,B14A,H95
2015_INH1,2015_INH1_B14A/H95,2015,INH1,B14A/H95,2015,125.2861557,6147,24,B14A,H95
2015_KSH1,2015_KSH1_B14A/H95,2015,KSH1,B14A/H95,2015,103.494215,6502,25,B14A,H95
2015_MNH1,2015_MNH1_B14A/H95,2015,MNH1,B14A/H95,2015,157.1714961,6867,26,B14A,H95
2015_MOH1,2015_MOH1_B14A/H95,2015,MOH1,B14A/H95,2015,96.35356765,7194,27,B14A,H95
2015_MOH2,2015_MOH2_B14A/H95,2015,MOH2,B14A/H95,2015,104.1865142,7570,28,B14A,H95
2015_NEH1,2015_NEH1_B14A/H95,2015,NEH1,B14A/H95,2015,87.32149615,8292,30,B14A,H95
2015_NEH2,2015_NEH2_B14A/H95,2015,NEH2,B14A/H95,2015,67.62788572,8638,31,B14A,H95
2015_NEH3,2015_NEH3_B14A/H95,2015,NEH3,B14A/H95,2015,150.4519286,9002,32,B14A,H95
2015_NEH4,2015_NEH4_B14A/H95,2015,NEH4,B14A/H95,2015,72.40535668,9352,33,B14A,H95
2015_NYH2,2015_NYH2_B14A/H95,2015,NYH2,B14A/H95,2015,109.5443786,9724,34,B14A,H95
2015_NYH3,2015_NYH3_B14A/H95,2015,NYH3,B14A/H95,2015,157.5629532,10031,35,B14A,H95
2015_OHH1,2015_OHH1_B14A/H95,2015,OHH1,B14A/H95,2015,125.3768655,10315,36,B14A,H95
2015_ONH1,2015_ONH1_B14A/H95,2015,ONH1,B14A/H95,2015,160.3912867,10668,37,B14A,H95
2015_ONH2,2015_ONH2_B14A/H95,2015,ONH2,B14A/H95,2015,145.9988542,10965,38,B14A,H95
2015_NYH2,2015_NYH2_B14A/LH82,2015,NYH2,B14A/LH82,2015,104.6618292,9725,34,B14A,LH82
2015_NYH3,2015_NYH3_B14A/LH82,2015,NYH3,B14A/LH82,2015,73.96731019,10032,35,B14A,LH82
2015_ONH1,2015_ONH1_B14A/LH82,2015,ONH1,B14A/LH82,2015,194.6354118,10669,37,B14A,LH82
2015_ONH2,2015_ONH2_B14A/LH82,2015,ONH2,B14A/LH82,2015,213.5154339,10966,38,B14A,LH82
2014_ILH1,2014_ILH1_B14A/MO17,2014,ILH1,B14A/MO17,2014,191.4156117,1971,7,B14A,MO17
2014_MOH2,2014_MOH2_B14A/MO17,2014,MOH2,B14A/MO17,2014,170.1044244,2926,11,B14A,MO17
2014_NEH1,2014_NEH1_B14A/MO17,2014,NEH1,B14A/MO17,2014,11.7254304,3169,12,B14A,MO17
2015_NYH2,2015_NYH2_B14A/MO17,2015,NYH2,B14A/MO17,2015,111.5001337,9726,34,B14A,MO17
2015_NYH3,2015_NYH3_B14A/MO17,2015,NYH3,B14A/MO17,2015,144.7258775,10033,35,B14A,MO17
2015_ONH1,2015_ONH1_B14A/MO17,2015,ONH1,B14A/MO17,2015,207.9818401,10670,37,B14A,MO17
2015_ONH2,2015_ONH2_B14A/MO17,2015,ONH2,B14A/MO17,2015,229.7749232,10967,38,B14A,MO17
2014_ILH1,2014_ILH1_B14A/OH43,2014,ILH1,B14A/OH43,2014,154.5608954,1972,7,B14A,OH43
2014_INH1,2014_INH1_B14A/OH43,2014,INH1,B14A/OH43,2014,152.5078155,2207,8,B14A,OH43
2014_MNH1,2014_MNH1_B14A/OH43,2014,MNH1,B14A/OH43,2014,85.12899532,2443,9,B14A,OH43
2014_MOH1,2014_MOH1_B14A/OH43,2014,MOH1,B14A/OH43,2014,129.3656118,2679,10,B14A,OH43
2014_MOH2,2014_MOH2_B14A/OH43,2014,MOH2,B14A/OH43,2014,142.6486123,2927,11,B14A,OH43
2014_NEH1,2014_NEH1_B14A/OH43,2014,NEH1,B14A/OH43,2014,64.44144675,3170,12,B14A,OH43
2014_NEH2,2014_NEH2_B14A/OH43,2014,NEH2,B14A/OH43,2014,77.6836657,3414,13,B14A,OH43
2014_NYH2,2014_NYH2_B14A/OH43,2014,NYH2,B14A/OH43,2014,137.8820149,3878,15,B14A,OH43
2014_WIH1,2014_WIH1_B14A/OH43,2014,WIH1,B14A/OH43,2014,152.7384743,5010,20,B14A,OH43
2015_DEH1,2015_DEH1_B14A/OH43,2015,DEH1,B14A/OH43,2015,172.4194807,5228,21,B14A,OH43
2015_ILH1,2015_ILH1_B14A/OH43,2015,ILH1,B14A/OH43,2015,85.60715658,5832,23,B14A,OH43
2015_INH1,2015_INH1_B14A/OH43,2015,INH1,B14A/OH43,2015,133.7198893,6148,24,B14A,OH43
2015_KSH1,2015_KSH1_B14A/OH43,2015,KSH1,B14A/OH43,2015,90.04175105,6503,25,B14A,OH43
2015_MNH1,2015_MNH1_B14A/OH43,2015,MNH1,B14A/OH43,2015,129.7781208,6868,26,B14A,OH43
2015_MOH1,2015_MOH1_B14A/OH43,2015,MOH1,B14A/OH43,2015,51.83692703,7195,27,B14A,OH43
2015_MOH2,2015_MOH2_B14A/OH43,2015,MOH2,B14A/OH43,2015,107.7796925,7571,28,B14A,OH43
2015_NEH1,2015_NEH1_B14A/OH43,2015,NEH1,B14A/OH43,2015,64.22471341,8293,30,B14A,OH43
2015_NEH2,2015_NEH2_B14A/OH43,2015,NEH2,B14A/OH43,2015,105.4668602,8639,31,B14A,OH43
2015_NEH3,2015_NEH3_B14A/OH43,2015,NEH3,B14A/OH43,2015,91.93245922,9003,32,B14A,OH43
2015_NYH2,2015_NYH2_B14A/OH43,2015,NYH2,B14A/OH43,2015,140.7596608,9727,34,B14A,OH43
2015_NYH3,2015_NYH3_B14A/OH43,2015,NYH3,B14A/OH43,2015,106.0468489,10034,35,B14A,OH43
2015_OHH1,2015_OHH1_B14A/OH43,2015,OHH1,B14A/OH43,2015,144.9136094,10316,36,B14A,OH43
2015_ONH1,2015_ONH1_B14A/OH43,2015,ONH1,B14A/OH43,2015,163.6070433,10671,37,B14A,OH43
2015_ONH2,2015_ONH2_B14A/OH43,2015,ONH2,B14A/OH43,2015,167.9896843,10968,38,B14A,OH43
2014_GAH1,2014_GAH1_B37/C103,2014,GAH1,B37/C103,2014,74.69379238,240,2,B37,C103
2014_ILH1,2014_ILH1_B37/C103,2014,ILH1,B37/C103,2014,150.0431327,1973,7,B37,C103
2014_INH1,2014_INH1_B37/C103,2014,INH1,B37/C103,2014,117.3359429,2208,8,B37,C103
2014_MNH1,2014_MNH1_B37/C103,2014,MNH1,B37/C103,2014,89.25699405,2444,9,B37,C103
2014_MOH1,2014_MOH1_B37/C103,2014,MOH1,B37/C103,2014,133.2270557,2680,10,B37,C103
2014_MOH2,2014_MOH2_B37/C103,2014,MOH2,B37/C103,2014,168.9552372,2928,11,B37,C103
2014_NEH1,2014_NEH1_B37/C103,2014,NEH1,B37/C103,2014,24.14952512,3171,12,B37,C103
2014_NEH2,2014_NEH2_B37/C103,2014,NEH2,B37/C103,2014,20.30766042,3415,13,B37,C103
2014_NYH2,2014_NYH2_B37/C103,2014,NYH2,B37/C103,2014,149.1691471,3879,15,B37,C103
2014_TXH1,2014_TXH1_B37/C103,2014,TXH1,B37/C103,2014,184.7199646,4522,18,B37,C103
2014_TXH2,2014_TXH2_B37/C103,2014,TXH2,B37/C103,2014,122.5088689,4764,19,B37,C103
2014_WIH1,2014_WIH1_B37/C103,2014,WIH1,B37/C103,2014,165.3232117,5011,20,B37,C103
2015_DEH1,2015_DEH1_B37/C103,2015,DEH1,B37/C103,2015,162.1413415,5229,21,B37,C103
2015_ILH1,2015_ILH1_B37/C103,2015,ILH1,B37/C103,2015,153.9923062,5833,23,B37,C103
2015_INH1,2015_INH1_B37/C103,2015,INH1,B37/C103,2015,125.6977164,6149,24,B37,C103
2015_KSH1,2015_KSH1_B37/C103,2015,KSH1,B37/C103,2015,82.51619032,6504,25,B37,C103
2015_MNH1,2015_MNH1_B37/C103,2015,MNH1,B37/C103,2015,111.0659492,6869,26,B37,C103
2015_MOH1,2015_MOH1_B37/C103,2015,MOH1,B37/C103,2015,80.14608966,7196,27,B37,C103
2015_MOH2,2015_MOH2_B37/C103,2015,MOH2,B37/C103,2015,132.9463358,7572,28,B37,C103
2015_NEH1,2015_NEH1_B37/C103,2015,NEH1,B37/C103,2015,47.6958884,8294,30,B37,C103
2015_NEH2,2015_NEH2_B37/C103,2015,NEH2,B37/C103,2015,95.20728225,8640,31,B37,C103
2015_NEH3,2015_NEH3_B37/C103,2015,NEH3,B37/C103,2015,107.6529146,9004,32,B37,C103
2015_NEH4,2015_NEH4_B37/C103,2015,NEH4,B37/C103,2015,44.50202026,9353,33,B37,C103
2015_NYH2,2015_NYH2_B37/C103,2015,NYH2,B37/C103,2015,123.0957942,9728,34,B37,C103
2015_NYH3,2015_NYH3_B37/C103,2015,NYH3,B37/C103,2015,84.59929569,10035,35,B37,C103
2015_OHH1,2015_OHH1_B37/C103,2015,OHH1,B37/C103,2015,116.1141775,10317,36,B37,C103
2015_ONH1,2015_ONH1_B37/C103,2015,ONH1,B37/C103,2015,209.9348032,10672,37,B37,C103
2015_ONH2,2015_ONH2_B37/C103,2015,ONH2,B37/C103,2015,228.1714986,10969,38,B37,C103
2014_GAH1,2014_GAH1_B37/H95,2014,GAH1,B37/H95,2014,95.22624012,241,2,B37,H95
2014_ILH1,2014_ILH1_B37/H95,2014,ILH1,B37/H95,2014,181.4944416,1974,7,B37,H95
2014_INH1,2014_INH1_B37/H95,2014,INH1,B37/H95,2014,159.1100933,2209,8,B37,H95
2014_MNH1,2014_MNH1_B37/H95,2014,MNH1,B37/H95,2014,76.4231462,2445,9,B37,H95
2014_MOH1,2014_MOH1_B37/H95,2014,MOH1,B37/H95,2014,106.4232483,2681,10,B37,H95
2014_MOH2,2014_MOH2_B37/H95,2014,MOH2,B37/H95,2014,170.7582793,2929,11,B37,H95
2014_NEH1,2014_NEH1_B37/H95,2014,NEH1,B37/H95,2014,97.62132127,3172,12,B37,H95
2014_NEH2,2014_NEH2_B37/H95,2014,NEH2,B37/H95,2014,123.7038773,3416,13,B37,H95
2014_NYH1,2014_NYH1_B37/H95,2014,NYH1,B37/H95,2014,157.8853437,3650,14,B37,H95
2014_NYH2,2014_NYH2_B37/H95,2014,NYH2,B37/H95,2014,176.4780246,3880,15,B37,H95
2014_TXH1,2014_TXH1_B37/H95,2014,TXH1,B37/H95,2014,178.7111991,4523,18,B37,H95
2014_TXH2,2014_TXH2_B37/H95,2014,TXH2,B37/H95,2014,117.0401394,4765,19,B37,H95
2014_WIH1,2014_WIH1_B37/H95,2014,WIH1,B37/H95,2014,186.3214369,5012,20,B37,H95
2015_DEH1,2015_DEH1_B37/H95,2015,DEH1,B37/H95,2015,181.5139475,5230,21,B37,H95
2015_ILH1,2015_ILH1_B37/H95,2015,ILH1,B37/H95,2015,143.5339084,5834,23,B37,H95
2015_INH1,2015_INH1_B37/H95,2015,INH1,B37/H95,2015,162.7710059,6150,24,B37,H95
2015_KSH1,2015_KSH1_B37/H95,2015,KSH1,B37/H95,2015,94.21727899,6505,25,B37,H95
2015_MNH1,2015_MNH1_B37/H95,2015,MNH1,B37/H95,2015,132.3465976,6870,26,B37,H95
2015_MOH1,2015_MOH1_B37/H95,2015,MOH1,B37/H95,2015,83.51391597,7197,27,B37,H95
2015_MOH2,2015_MOH2_B37/H95,2015,MOH2,B37/H95,2015,121.3259497,7573,28,B37,H95
2015_NEH1,2015_NEH1_B37/H95,2015,NEH1,B37/H95,2015,109.1665477,8295,30,B37,H95
2015_NEH2,2015_NEH2_B37/H95,2015,NEH2,B37/H95,2015,99.77170991,8641,31,B37,H95
2015_NEH3,2015_NEH3_B37/H95,2015,NEH3,B37/H95,2015,104.6783997,9005,32,B37,H95
2015_NEH4,2015_NEH4_B37/H95,2015,NEH4,B37/H95,2015,71.0583495,9354,33,B37,H95
2015_NYH2,2015_NYH2_B37/H95,2015,NYH2,B37/H95,2015,93.64426852,9729,34,B37,H95
2015_NYH3,2015_NYH3_B37/H95,2015,NYH3,B37/H95,2015,76.39122614,10036,35,B37,H95
2015_OHH1,2015_OHH1_B37/H95,2015,OHH1,B37/H95,2015,145.1676787,10318,36,B37,H95
2015_ONH1,2015_ONH1_B37/H95,2015,ONH1,B37/H95,2015,186.8060926,10673,37,B37,H95
2015_ONH2,2015_ONH2_B37/H95,2015,ONH2,B37/H95,2015,161.6535744,10970,38,B37,H95
2014_DEH1,2014_DEH1_B37/MO17,2014,DEH1,B37/MO17,2014,217.8267445,1,1,B37,MO17
2014_ILH1,2014_ILH1_B37/MO17,2014,ILH1,B37/MO17,2014,216.4183468,1975,7,B37,MO17
2014_INH1,2014_INH1_B37/MO17,2014,INH1,B37/MO17,2014,172.8779149,2210,8,B37,MO17
2014_MNH1,2014_MNH1_B37/MO17,2014,MNH1,B37/MO17,2014,113.7258943,2446,9,B37,MO17
2014_MOH1,2014_MOH1_B37/MO17,2014,MOH1,B37/MO17,2014,161.9214918,2682,10,B37,MO17
2014_MOH2,2014_MOH2_B37/MO17,2014,MOH2,B37/MO17,2014,203.7447829,2930,11,B37,MO17
2014_NEH1,2014_NEH1_B37/MO17,2014,NEH1,B37/MO17,2014,55.04724697,3173,12,B37,MO17
2014_NEH2,2014_NEH2_B37/MO17,2014,NEH2,B37/MO17,2014,151.8655935,3417,13,B37,MO17
2014_NYH2,2014_NYH2_B37/MO17,2014,NYH2,B37/MO17,2014,169.8285509,3881,15,B37,MO17
2014_WIH1,2014_WIH1_B37/MO17,2014,WIH1,B37/MO17,2014,252.8995859,5013,20,B37,MO17
2015_KSH1,2015_KSH1_B37/MO17,2015,KSH1,B37/MO17,2015,134.6290288,6506,25,B37,MO17
2015_MOH2,2015_MOH2_B37/MO17,2015,MOH2,B37/MO17,2015,104.5106439,7574,28,B37,MO17
2014_DEH1,2014_DEH1_B37/OH43,2014,DEH1,B37/OH43,2014,204.0989829,2,1,B37,OH43
2014_ILH1,2014_ILH1_B37/OH43,2014,ILH1,B37/OH43,2014,190.5769199,1976,7,B37,OH43
2014_INH1,2014_INH1_B37/OH43,2014,INH1,B37/OH43,2014,146.9482213,2211,8,B37,OH43
2014_MNH1,2014_MNH1_B37/OH43,2014,MNH1,B37/OH43,2014,84.66106758,2447,9,B37,OH43
2014_MOH1,2014_MOH1_B37/OH43,2014,MOH1,B37/OH43,2014,156.9261129,2683,10,B37,OH43
2014_MOH2,2014_MOH2_B37/OH43,2014,MOH2,B37/OH43,2014,163.5445319,2931,11,B37,OH43
2014_NEH1,2014_NEH1_B37/OH43,2014,NEH1,B37/OH43,2014,83.42831494,3174,12,B37,OH43
2014_NEH2,2014_NEH2_B37/OH43,2014,NEH2,B37/OH43,2014,83.4136389,3418,13,B37,OH43
2014_NYH2,2014_NYH2_B37/OH43,2014,NYH2,B37/OH43,2014,154.0890326,3882,15,B37,OH43
2014_WIH1,2014_WIH1_B37/OH43,2014,WIH1,B37/OH43,2014,210.775844,5014,20,B37,OH43
2015_DEH1,2015_DEH1_B37/OH43,2015,DEH1,B37/OH43,2015,160.4266247,5231,21,B37,OH43
2015_ILH1,2015_ILH1_B37/OH43,2015,ILH1,B37/OH43,2015,144.6406617,5835,23,B37,OH43
2015_INH1,2015_INH1_B37/OH43,2015,INH1,B37/OH43,2015,190.3777674,6151,24,B37,OH43
2015_KSH1,2015_KSH1_B37/OH43,2015,KSH1,B37/OH43,2015,129.4892802,6507,25,B37,OH43
2015_MNH1,2015_MNH1_B37/OH43,2015,MNH1,B37/OH43,2015,121.8869923,6871,26,B37,OH43
2015_MOH1,2015_MOH1_B37/OH43,2015,MOH1,B37/OH43,2015,75.91412805,7198,27,B37,OH43
2015_MOH2,2015_MOH2_B37/OH43,2015,MOH2,B37/OH43,2015,134.3946536,7575,28,B37,OH43
2015_NEH1,2015_NEH1_B37/OH43,2015,NEH1,B37/OH43,2015,84.56549869,8296,30,B37,OH43
2015_NEH2,2015_NEH2_B37/OH43,2015,NEH2,B37/OH43,2015,119.5981143,8642,31,B37,OH43
2015_NEH3,2015_NEH3_B37/OH43,2015,NEH3,B37/OH43,2015,146.4431896,9006,32,B37,OH43
2015_NEH4,2015_NEH4_B37/OH43,2015,NEH4,B37/OH43,2015,100.4816525,9355,33,B37,OH43
2015_NYH2,2015_NYH2_B37/OH43,2015,NYH2,B37/OH43,2015,136.6482617,9730,34,B37,OH43
2015_NYH3,2015_NYH3_B37/OH43,2015,NYH3,B37/OH43,2015,149.4116942,10037,35,B37,OH43
2015_OHH1,2015_OHH1_B37/OH43,2015,OHH1,B37/OH43,2015,163.9872189,10319,36,B37,OH43
2015_ONH1,2015_ONH1_B37/OH43,2015,ONH1,B37/OH43,2015,242.0324155,10674,37,B37,OH43
2015_ONH2,2015_ONH2_B37/OH43,2015,ONH2,B37/OH43,2015,211.0654272,10971,38,B37,OH43
2015_KSH1,2015_KSH1_B37/PHZ51,2015,KSH1,B37/PHZ51,2015,59.54519439,6508,25,B37,PHZ51
2015_MOH2,2015_MOH2_B37/PHZ51,2015,MOH2,B37/PHZ51,2015,99.21446467,7576,28,B37,PHZ51
2015_INH1,2015_INH1_B68/LH82,2015,INH1,B68/LH82,2015,88.09787751,6152,24,B68,LH82
2015_KSH1,2015_KSH1_B68/LH82,2015,KSH1,B68/LH82,2015,97.24576681,6509,25,B68,LH82
2015_MOH2,2015_MOH2_B68/LH82,2015,MOH2,B68/LH82,2015,64.64742824,7577,28,B68,LH82
2015_NEH2,2015_NEH2_B68/LH82,2015,NEH2,B68/LH82,2015,97.96728914,8643,31,B68,LH82
2015_NEH3,2015_NEH3_B68/LH82,2015,NEH3,B68/LH82,2015,147.2939238,9007,32,B68,LH82
2015_OHH1,2015_OHH1_B68/LH82,2015,OHH1,B68/LH82,2015,137.5460084,10320,36,B68,LH82
2015_INH1,2015_INH1_B68/PHZ51,2015,INH1,B68/PHZ51,2015,157.6608987,6153,24,B68,PHZ51
2015_KSH1,2015_KSH1_B68/PHZ51,2015,KSH1,B68/PHZ51,2015,71.74696531,6510,25,B68,PHZ51
2015_MOH2,2015_MOH2_B68/PHZ51,2015,MOH2,B68/PHZ51,2015,128.6786355,7578,28,B68,PHZ51
2015_NEH2,2015_NEH2_B68/PHZ51,2015,NEH2,B68/PHZ51,2015,137.0444788,8644,31,B68,PHZ51
2015_NEH3,2015_NEH3_B68/PHZ51,2015,NEH3,B68/PHZ51,2015,124.431151,9008,32,B68,PHZ51
2015_OHH1,2015_OHH1_B68/PHZ51,2015,OHH1,B68/PHZ51,2015,154.1468402,10321,36,B68,PHZ51
2014_DEH1,2014_DEH1_B73/MO17,2014,DEH1,B73/MO17,2014,238.8830154,3,1,B73,MO17
2014_GAH1,2014_GAH1_B73/MO17,2014,GAH1,B73/MO17,2014,100.1348058,242,2,B73,MO17
2014_ILH1,2014_ILH1_B73/MO17,2014,ILH1,B73/MO17,2014,216.0354017,1977,7,B73,MO17
2014_INH1,2014_INH1_B73/MO17,2014,INH1,B73/MO17,2014,195.2355412,2212,8,B73,MO17
2014_MNH1,2014_MNH1_B73/MO17,2014,MNH1,B73/MO17,2014,128.8864513,2448,9,B73,MO17
2014_MOH1,2014_MOH1_B73/MO17,2014,MOH1,B73/MO17,2014,149.8534249,2684,10,B73,MO17
2014_MOH2,2014_MOH2_B73/MO17,2014,MOH2,B73/MO17,2014,186.2742234,2932,11,B73,MO17
2014_NEH1,2014_NEH1_B73/MO17,2014,NEH1,B73/MO17,2014,103.6683813,3175,12,B73,MO17
2014_NEH2,2014_NEH2_B73/MO17,2014,NEH2,B73/MO17,2014,141.0689626,3419,13,B73,MO17
2014_NYH1,2014_NYH1_B73/MO17,2014,NYH1,B73/MO17,2014,177.4835532,3651,14,B73,MO17
2014_NYH2,2014_NYH2_B73/MO17,2014,NYH2,B73/MO17,2014,179.4278441,3883,15,B73,MO17
2014_TXH1,2014_TXH1_B73/MO17,2014,TXH1,B73/MO17,2014,108.6269061,4524,18,B73,MO17
2014_TXH2,2014_TXH2_B73/MO17,2014,TXH2,B73/MO17,2014,41.15784825,4766,19,B73,MO17
2014_WIH1,2014_WIH1_B73/MO17,2014,WIH1,B73/MO17,2014,250.3194165,5015,20,B73,MO17
2015_DEH1,2015_DEH1_B73/MO17,2015,DEH1,B73/MO17,2015,222.4030038,5232,21,B73,MO17
2015_ILH1,2015_ILH1_B73/MO17,2015,ILH1,B73/MO17,2015,204.9197903,5836,23,B73,MO17
2015_INH1,2015_INH1_B73/MO17,2015,INH1,B73/MO17,2015,136.7312156,6154,24,B73,MO17
2015_KSH1,2015_KSH1_B73/MO17,2015,KSH1,B73/MO17,2015,79.241826,6511,25,B73,MO17
2015_MNH1,2015_MNH1_B73/MO17,2015,MNH1,B73/MO17,2015,151.5529741,6872,26,B73,MO17
2015_MOH1,2015_MOH1_B73/MO17,2015,MOH1,B73/MO17,2015,112.6268372,7199,27,B73,MO17
2015_MOH2,2015_MOH2_B73/MO17,2015,MOH2,B73/MO17,2015,153.3885731,7579,28,B73,MO17
2015_NEH1,2015_NEH1_B73/MO17,2015,NEH1,B73/MO17,2015,134.097355,8297,30,B73,MO17
2015_NEH2,2015_NEH2_B73/MO17,2015,NEH2,B73/MO17,2015,136.6927966,8645,31,B73,MO17
2015_NEH3,2015_NEH3_B73/MO17,2015,NEH3,B73/MO17,2015,137.8381556,9009,32,B73,MO17
2015_NEH4,2015_NEH4_B73/MO17,2015,NEH4,B73/MO17,2015,148.6327996,9356,33,B73,MO17
2015_NYH2,2015_NYH2_B73/MO17,2015,NYH2,B73/MO17,2015,146.4680671,9731,34,B73,MO17
2015_NYH3,2015_NYH3_B73/MO17,2015,NYH3,B73/MO17,2015,140.4577234,10038,35,B73,MO17
2015_OHH1,2015_OHH1_B73/MO17,2015,OHH1,B73/MO17,2015,196.7944817,10322,36,B73,MO17
2015_ONH1,2015_ONH1_B73/MO17,2015,ONH1,B73/MO17,2015,232.9809011,10675,37,B73,MO17
2015_ONH2,2015_ONH2_B73/MO17,2015,ONH2,B73/MO17,2015,226.2992234,10972,38,B73,MO17
2014_DEH1,2014_DEH1_B73/PHG35,2014,DEH1,B73/PHG35,2014,197.0240702,4,1,B73,PHG35
2014_GAH1,2014_GAH1_B73/PHG35,2014,GAH1,B73/PHG35,2014,154.9374607,243,2,B73,PHG35
2014_ILH1,2014_ILH1_B73/PHG35,2014,ILH1,B73/PHG35,2014,243.0277678,1978,7,B73,PHG35
2014_INH1,2014_INH1_B73/PHG35,2014,INH1,B73/PHG35,2014,187.7010446,2213,8,B73,PHG35
2014_MNH1,2014_MNH1_B73/PHG35,2014,MNH1,B73/PHG35,2014,89.9814598,2449,9,B73,PHG35
2014_MOH1,2014_MOH1_B73/PHG35,2014,MOH1,B73/PHG35,2014,135.8191908,2685,10,B73,PHG35
2014_MOH2,2014_MOH2_B73/PHG35,2014,MOH2,B73/PHG35,2014,175.841651,2933,11,B73,PHG35
2014_NEH1,2014_NEH1_B73/PHG35,2014,NEH1,B73/PHG35,2014,130.4841088,3176,12,B73,PHG35
2014_NEH2,2014_NEH2_B73/PHG35,2014,NEH2,B73/PHG35,2014,153.7697983,3420,13,B73,PHG35
2014_NYH2,2014_NYH2_B73/PHG35,2014,NYH2,B73/PHG35,2014,182.6016258,3884,15,B73,PHG35
2014_TXH1,2014_TXH1_B73/PHG35,2014,TXH1,B73/PHG35,2014,150.8409437,4525,18,B73,PHG35
2014_TXH2,2014_TXH2_B73/PHG35,2014,TXH2,B73/PHG35,2014,113.8543516,4767,19,B73,PHG35
2014_WIH1,2014_WIH1_B73/PHG35,2014,WIH1,B73/PHG35,2014,263.7550335,5016,20,B73,PHG35
2015_DEH1,2015_DEH1_B73/PHG35,2015,DEH1,B73/PHG35,2015,211.5908313,5233,21,B73,PHG35
2015_ILH1,2015_ILH1_B73/PHG35,2015,ILH1,B73/PHG35,2015,205.9176567,5837,23,B73,PHG35
2015_INH1,2015_INH1_B73/PHG35,2015,INH1,B73/PHG35,2015,178.8784219,6155,24,B73,PHG35
2015_KSH1,2015_KSH1_B73/PHG35,2015,KSH1,B73/PHG35,2015,98.67808258,6512,25,B73,PHG35
2015_MNH1,2015_MNH1_B73/PHG35,2015,MNH1,B73/PHG35,2015,174.3369915,6873,26,B73,PHG35
2015_MOH1,2015_MOH1_B73/PHG35,2015,MOH1,B73/PHG35,2015,105.0784913,7200,27,B73,PHG35
